subject_id,timestamp,hr,hrv,steps,sleep_flag,device_model
subj_02,2025-05-04T18:37:00,79,58,0,0,model_X
subj_02,2025-05-04T18:38:00,57,46,22,0,model_X
subj_02,2025-05-04T18:39:00,71,58,0,0,model_X
subj_02,2025-05-04T18:40:00,61,54,17,0,model_X
subj_02,2025-05-04T18:41:00,65,60,18,0,model_X
subj_02,2025-05-04T18:42:00,51,61,0,0,model_X
subj_02,2025-05-04T18:43:00,78,62,17,0,model_X
subj_02,2025-05-04T18:44:00,68,65,2,0,model_X
subj_02,2025-05-04T18:45:00,64,62,0,0,model_X
subj_02,2025-05-04T18:46:00,69,53,7,0,model_X
subj_02,2025-05-04T18:47:00,70,36,5,0,model_X
subj_02,2025-05-04T18:48:00,64,53,3,0,model_X
subj_02,2025-05-04T18:49:00,62,75,13,0,model_X
subj_02,2025-05-04T18:50:00,61,33,11,0,model_X
subj_02,2025-05-04T18:51:00,71,36,26,0,model_X
subj_02,2025-05-04T18:52:00,66,55,18,0,model_X
subj_02,2025-05-04T18:53:00,76,82,0,0,model_X
subj_02,2025-05-04T18:54:00,67,41,7,0,model_X
subj_02,2025-05-04T18:55:00,47,55,2,0,model_X
subj_02,2025-05-04T18:56:00,77,48,0,0,model_X
subj_02,2025-05-04T18:57:00,69,70,0,0,model_X
subj_02,2025-05-04T18:58:00,63,51,6,0,model_X
subj_02,2025-05-04T18:59:00,88,74,17,0,model_X
subj_02,2025-05-04T19:00:00,54,76,6,0,model_X
subj_02,2025-05-04T19:01:00,72,13,0,0,model_X
subj_02,2025-05-04T19:02:00,70,86,0,0,model_X
subj_02,2025-05-04T19:03:00,64,27,1,0,model_X
subj_02,2025-05-04T19:04:00,48,60,32,0,model_X
subj_02,2025-05-04T19:05:00,63,34,0,0,model_X
subj_02,2025-05-04T19:06:00,69,54,12,0,model_X
subj_02,2025-05-04T19:07:00,73,69,0,0,model_X
subj_02,2025-05-04T19:08:00,74,46,16,0,model_X
subj_02,2025-05-04T19:09:00,79,55,0,0,model_X
subj_02,2025-05-04T19:10:00,56,29,16,0,model_X
subj_02,2025-05-04T19:11:00,71,59,15,0,model_X
subj_02,2025-05-04T19:12:00,73,46,36,0,model_X
subj_02,2025-05-04T19:13:00,58,40,0,0,model_X
subj_02,2025-05-04T19:14:00,90,46,24,0,model_X
subj_02,2025-05-04T19:15:00,88,70,0,0,model_X
subj_02,2025-05-04T19:16:00,70,45,0,0,model_X
subj_02,2025-05-04T19:17:00,62,56,37,0,model_X
subj_02,2025-05-04T19:18:00,62,65,0,0,model_X
subj_02,2025-05-04T19:19:00,63,25,0,0,model_X
subj_02,2025-05-04T19:20:00,56,59,14,0,model_X
subj_02,2025-05-04T19:21:00,80,47,13,0,model_X
subj_02,2025-05-04T19:22:00,63,32,5,0,model_X
subj_02,2025-05-04T19:23:00,69,77,0,0,model_X
subj_02,2025-05-04T19:24:00,66,65,4,0,model_X
subj_02,2025-05-04T19:25:00,76,52,1,0,model_X
subj_02,2025-05-04T19:26:00,65,52,18,0,model_X
subj_02,2025-05-04T19:27:00,73,54,23,0,model_X
subj_02,2025-05-04T19:28:00,63,82,0,0,model_X
subj_02,2025-05-04T19:29:00,78,64,0,0,model_X
subj_02,2025-05-04T19:30:00,82,87,0,0,model_X
subj_02,2025-05-04T19:31:00,78,37,19,0,model_X
subj_02,2025-05-04T19:32:00,69,35,5,0,model_X
subj_02,2025-05-04T19:33:00,79,88,0,0,model_X
subj_02,2025-05-04T19:34:00,55,76,7,0,model_X
subj_02,2025-05-04T19:35:00,68,55,4,0,model_X
subj_02,2025-05-04T19:36:00,64,56,7,0,model_X
subj_02,2025-05-04T19:37:00,57,54,12,0,model_X
subj_02,2025-05-04T19:38:00,76,57,20,0,model_X
subj_02,2025-05-04T19:39:00,74,52,0,0,model_X
subj_02,2025-05-04T19:40:00,62,59,7,0,model_X
subj_02,2025-05-04T19:41:00,68,61,0,0,model_X
subj_02,2025-05-04T19:42:00,80,74,0,0,model_X
subj_02,2025-05-04T19:43:00,59,38,0,0,model_X
subj_02,2025-05-04T19:44:00,72,54,0,0,model_X
subj_02,2025-05-04T19:45:00,86,43,21,0,model_X
subj_02,2025-05-04T19:46:00,51,63,15,0,model_X
subj_02,2025-05-04T19:47:00,69,64,0,0,model_X
subj_02,2025-05-04T19:48:00,73,83,0,0,model_X
subj_02,2025-05-04T19:49:00,50,56,0,0,model_X
subj_02,2025-05-04T19:50:00,73,68,26,0,model_X
subj_02,2025-05-04T19:51:00,56,72,20,0,model_X
subj_02,2025-05-04T19:52:00,68,20,29,0,model_X
subj_02,2025-05-04T19:53:00,75,51,18,0,model_X
subj_02,2025-05-04T19:54:00,86,46,8,0,model_X
subj_02,2025-05-04T19:55:00,77,55,1,0,model_X
subj_02,2025-05-04T19:56:00,74,15,0,0,model_X
subj_02,2025-05-04T19:57:00,64,44,0,0,model_X
subj_02,2025-05-04T19:58:00,47,50,10,0,model_X
subj_02,2025-05-04T19:59:00,77,53,12,0,model_X
subj_02,2025-05-04T20:00:00,57,25,10,0,model_X
subj_02,2025-05-04T20:01:00,86,40,0,0,model_X
subj_02,2025-05-04T20:02:00,78,81,17,0,model_X
subj_02,2025-05-04T20:03:00,76,63,0,0,model_X
subj_02,2025-05-04T20:04:00,68,65,15,0,model_X
subj_02,2025-05-04T20:05:00,77,45,10,0,model_X
subj_02,2025-05-04T20:06:00,56,59,22,0,model_X
subj_02,2025-05-04T20:07:00,73,30,3,0,model_X
subj_02,2025-05-04T20:08:00,68,53,1,0,model_X
subj_02,2025-05-04T20:09:00,78,50,11,0,model_X
subj_02,2025-05-04T20:10:00,84,50,7,0,model_X
subj_02,2025-05-04T20:11:00,68,23,14,0,model_X
subj_02,2025-05-04T20:12:00,86,61,0,0,model_X
subj_02,2025-05-04T20:13:00,39,83,9,0,model_X
subj_02,2025-05-04T20:14:00,71,60,0,0,model_X
subj_02,2025-05-04T20:15:00,82,53,8,0,model_X
subj_02,2025-05-04T20:16:00,56,56,8,0,model_X
subj_02,2025-05-04T20:17:00,61,64,3,0,model_X
subj_02,2025-05-04T20:18:00,63,90,13,0,model_X
subj_02,2025-05-04T20:19:00,64,68,0,0,model_X
subj_02,2025-05-04T20:20:00,68,53,20,0,model_X
subj_02,2025-05-04T20:21:00,85,65,0,0,model_X
subj_02,2025-05-04T20:22:00,72,51,22,0,model_X
subj_02,2025-05-04T20:23:00,62,54,23,0,model_X
subj_02,2025-05-04T20:24:00,56,60,1,0,model_X
subj_02,2025-05-04T20:25:00,69,36,10,0,model_X
subj_02,2025-05-04T20:26:00,63,45,0,0,model_X
subj_02,2025-05-04T20:27:00,72,45,4,0,model_X
subj_02,2025-05-04T20:28:00,68,59,5,0,model_X
subj_02,2025-05-04T20:29:00,66,67,7,0,model_X
subj_02,2025-05-04T20:30:00,94,57,20,0,model_X
subj_02,2025-05-04T20:31:00,76,56,0,0,model_X
subj_02,2025-05-04T20:32:00,70,42,8,0,model_X
subj_02,2025-05-04T20:33:00,70,52,0,0,model_X
subj_02,2025-05-04T20:34:00,84,28,25,0,model_X
subj_02,2025-05-04T20:35:00,61,61,0,0,model_X
subj_02,2025-05-04T20:36:00,65,63,0,0,model_X
subj_02,2025-05-04T20:37:00,66,56,3,0,model_X
subj_02,2025-05-04T20:38:00,52,36,4,0,model_X
subj_02,2025-05-04T20:39:00,49,38,7,0,model_X
subj_02,2025-05-04T20:40:00,78,53,0,0,model_X
subj_02,2025-05-04T20:41:00,61,55,31,0,model_X
subj_02,2025-05-04T20:42:00,65,67,0,0,model_X
subj_02,2025-05-04T20:43:00,69,55,20,0,model_X
subj_02,2025-05-04T20:44:00,59,60,0,0,model_X
subj_02,2025-05-04T20:45:00,69,40,0,0,model_X
subj_02,2025-05-04T20:46:00,74,47,28,0,model_X
subj_02,2025-05-04T20:47:00,62,51,0,0,model_X
subj_02,2025-05-04T20:48:00,82,76,0,0,model_X
subj_02,2025-05-04T20:49:00,69,74,0,0,model_X
subj_02,2025-05-04T20:50:00,70,66,0,0,model_X
subj_02,2025-05-04T20:51:00,73,48,4,0,model_X
subj_02,2025-05-04T20:52:00,69,60,7,0,model_X
subj_02,2025-05-04T20:53:00,52,50,3,0,model_X
subj_02,2025-05-04T20:54:00,86,80,20,0,model_X
subj_02,2025-05-04T20:55:00,62,68,0,0,model_X
subj_02,2025-05-04T20:56:00,64,34,0,0,model_X
subj_02,2025-05-04T20:57:00,69,59,13,0,model_X
subj_02,2025-05-04T20:58:00,61,42,13,0,model_X
subj_02,2025-05-04T20:59:00,64,50,2,0,model_X
subj_02,2025-05-04T21:00:00,57,45,41,0,model_X
subj_02,2025-05-04T21:01:00,50,45,2,0,model_X
subj_02,2025-05-04T21:02:00,67,53,0,0,model_X
subj_02,2025-05-04T21:03:00,64,62,14,0,model_X
subj_02,2025-05-04T21:04:00,73,40,0,0,model_X
subj_02,2025-05-04T21:05:00,59,55,0,0,model_X
subj_02,2025-05-04T21:06:00,72,33,3,0,model_X
subj_02,2025-05-04T21:07:00,66,62,1,0,model_X
subj_02,2025-05-04T21:08:00,67,62,0,0,model_X
subj_02,2025-05-04T21:09:00,75,55,0,0,model_X
subj_02,2025-05-04T21:10:00,79,48,21,0,model_X
subj_02,2025-05-04T21:11:00,89,60,1,0,model_X
subj_02,2025-05-04T21:12:00,83,31,0,0,model_X
subj_02,2025-05-04T21:13:00,60,40,16,0,model_X
subj_02,2025-05-04T21:14:00,60,27,16,0,model_X
subj_02,2025-05-04T21:15:00,74,65,9,0,model_X
subj_02,2025-05-04T21:16:00,63,47,1,0,model_X
subj_02,2025-05-04T21:17:00,78,49,17,0,model_X
subj_02,2025-05-04T21:18:00,47,47,19,0,model_X
subj_02,2025-05-04T21:19:00,72,74,0,0,model_X
subj_02,2025-05-04T21:20:00,78,37,0,0,model_X
subj_02,2025-05-04T21:21:00,79,30,0,0,model_X
subj_02,2025-05-04T21:22:00,66,50,2,0,model_X
subj_02,2025-05-04T21:23:00,66,60,8,0,model_X
subj_02,2025-05-04T21:24:00,63,40,19,0,model_X
subj_02,2025-05-04T21:25:00,71,68,6,0,model_X
subj_02,2025-05-04T21:26:00,68,67,14,0,model_X
subj_02,2025-05-04T21:27:00,58,52,15,0,model_X
subj_02,2025-05-04T21:28:00,46,48,21,0,model_X
subj_02,2025-05-04T21:29:00,63,32,24,0,model_X
subj_02,2025-05-04T21:30:00,75,43,0,0,model_X
subj_02,2025-05-04T21:31:00,57,48,6,0,model_X
subj_02,2025-05-04T21:32:00,66,56,8,0,model_X
subj_02,2025-05-04T21:33:00,67,49,0,0,model_X
subj_02,2025-05-04T21:34:00,76,56,0,0,model_X
subj_02,2025-05-04T21:35:00,67,41,19,0,model_X
subj_02,2025-05-04T21:36:00,65,64,0,0,model_X
subj_02,2025-05-04T21:37:00,71,26,0,0,model_X
subj_02,2025-05-04T21:38:00,74,35,24,0,model_X
subj_02,2025-05-04T21:39:00,80,80,0,0,model_X
subj_02,2025-05-04T21:40:00,76,55,23,0,model_X
subj_02,2025-05-04T21:41:00,70,43,14,0,model_X
subj_02,2025-05-04T21:42:00,49,58,16,0,model_X
subj_02,2025-05-04T21:43:00,75,76,0,0,model_X
subj_02,2025-05-04T21:44:00,76,69,15,0,model_X
subj_02,2025-05-04T21:45:00,72,52,12,0,model_X
subj_02,2025-05-04T21:46:00,55,42,16,0,model_X
subj_02,2025-05-04T21:47:00,79,47,0,0,model_X
subj_02,2025-05-04T21:48:00,74,42,0,0,model_X
subj_02,2025-05-04T21:49:00,84,45,8,0,model_X
subj_02,2025-05-04T21:50:00,84,36,0,0,model_X
subj_02,2025-05-04T21:51:00,77,58,0,0,model_X
subj_02,2025-05-04T21:52:00,75,67,16,0,model_X
subj_02,2025-05-04T21:53:00,75,45,0,0,model_X
subj_02,2025-05-04T21:54:00,78,42,0,0,model_X
subj_02,2025-05-04T21:55:00,80,68,0,0,model_X
subj_02,2025-05-04T21:56:00,67,32,6,0,model_X
subj_02,2025-05-04T21:57:00,62,34,0,0,model_X
subj_02,2025-05-04T21:58:00,68,57,0,0,model_X
subj_02,2025-05-04T21:59:00,81,92,19,0,model_X
subj_02,2025-05-04T22:00:00,95,34,4,0,model_X
subj_02,2025-05-04T22:01:00,85,40,13,0,model_X
subj_02,2025-05-04T22:02:00,81,55,0,0,model_X
subj_02,2025-05-04T22:03:00,89,56,21,0,model_X
subj_02,2025-05-04T22:04:00,67,43,7,0,model_X
subj_02,2025-05-04T22:05:00,83,28,24,0,model_X
subj_02,2025-05-04T22:06:00,67,21,0,0,model_X
subj_02,2025-05-04T22:07:00,72,42,5,0,model_X
subj_02,2025-05-04T22:08:00,80,52,0,0,model_X
subj_02,2025-05-04T22:09:00,66,82,23,0,model_X
subj_02,2025-05-04T22:10:00,72,54,0,0,model_X
subj_02,2025-05-04T22:11:00,96,86,0,0,model_X
subj_02,2025-05-04T22:12:00,69,20,0,0,model_X
subj_02,2025-05-04T22:13:00,61,35,0,0,model_X
subj_02,2025-05-04T22:14:00,72,47,0,0,model_X
subj_02,2025-05-04T22:15:00,56,61,14,0,model_X
subj_02,2025-05-04T22:16:00,63,52,0,0,model_X
subj_02,2025-05-04T22:17:00,66,53,0,0,model_X
subj_02,2025-05-04T22:18:00,75,63,15,0,model_X
subj_02,2025-05-04T22:19:00,69,49,15,0,model_X
subj_02,2025-05-04T22:20:00,84,65,25,0,model_X
subj_02,2025-05-04T22:21:00,79,89,0,0,model_X
subj_02,2025-05-04T22:22:00,89,48,1,0,model_X
subj_02,2025-05-04T22:23:00,72,25,22,0,model_X
subj_02,2025-05-04T22:24:00,67,48,0,0,model_X
subj_02,2025-05-04T22:25:00,59,50,0,0,model_X
subj_02,2025-05-04T22:26:00,58,67,0,0,model_X
subj_02,2025-05-04T22:27:00,72,62,0,0,model_X
subj_02,2025-05-04T22:28:00,68,70,0,0,model_X
subj_02,2025-05-04T22:29:00,69,52,0,0,model_X
subj_02,2025-05-04T22:30:00,88,46,13,0,model_X
subj_02,2025-05-04T22:31:00,81,16,0,0,model_X
subj_02,2025-05-04T22:32:00,59,57,16,0,model_X
subj_02,2025-05-04T22:33:00,72,53,0,0,model_X
subj_02,2025-05-04T22:34:00,60,37,0,0,model_X
subj_02,2025-05-04T22:35:00,61,55,30,0,model_X
subj_02,2025-05-04T22:36:00,69,60,0,0,model_X
subj_02,2025-05-04T22:37:00,71,70,0,0,model_X
subj_02,2025-05-04T22:38:00,77,74,10,0,model_X
subj_02,2025-05-04T22:39:00,68,62,0,0,model_X
subj_02,2025-05-04T22:40:00,73,55,0,0,model_X
subj_02,2025-05-04T22:41:00,79,38,20,0,model_X
subj_02,2025-05-04T22:42:00,79,58,20,0,model_X
subj_02,2025-05-04T22:43:00,71,66,0,0,model_X
subj_02,2025-05-04T22:44:00,66,73,0,0,model_X
subj_02,2025-05-04T22:45:00,72,69,15,0,model_X
subj_02,2025-05-04T22:46:00,79,67,6,0,model_X
subj_02,2025-05-04T22:47:00,72,67,0,0,model_X
subj_02,2025-05-04T22:48:00,63,45,5,0,model_X
subj_02,2025-05-04T22:49:00,80,39,0,0,model_X
subj_02,2025-05-04T22:50:00,54,48,8,0,model_X
subj_02,2025-05-04T22:51:00,75,55,9,0,model_X
subj_02,2025-05-04T22:52:00,85,49,0,0,model_X
subj_02,2025-05-04T22:53:00,72,57,0,0,model_X
subj_02,2025-05-04T22:54:00,83,69,30,0,model_X
subj_02,2025-05-04T22:55:00,55,30,10,0,model_X
subj_02,2025-05-04T22:56:00,51,60,26,0,model_X
subj_02,2025-05-04T22:57:00,61,52,0,0,model_X
subj_02,2025-05-04T22:58:00,70,48,3,0,model_X
subj_02,2025-05-04T22:59:00,40,69,0,0,model_X
subj_02,2025-05-04T23:00:00,72,66,2,1,model_X
subj_02,2025-05-04T23:01:00,70,45,0,1,model_X
subj_02,2025-05-04T23:02:00,76,27,12,1,model_X
subj_02,2025-05-04T23:03:00,75,63,18,1,model_X
subj_02,2025-05-04T23:04:00,61,64,0,1,model_X
subj_02,2025-05-04T23:05:00,55,66,14,1,model_X
subj_02,2025-05-04T23:06:00,76,37,0,1,model_X
subj_02,2025-05-04T23:07:00,56,69,33,1,model_X
subj_02,2025-05-04T23:08:00,60,20,0,1,model_X
subj_02,2025-05-04T23:09:00,86,66,0,1,model_X
subj_02,2025-05-04T23:10:00,61,40,6,1,model_X
subj_02,2025-05-04T23:11:00,59,72,15,1,model_X
subj_02,2025-05-04T23:12:00,70,60,3,1,model_X
subj_02,2025-05-04T23:13:00,57,56,0,1,model_X
subj_02,2025-05-04T23:14:00,63,51,0,1,model_X
subj_02,2025-05-04T23:15:00,82,18,11,1,model_X
subj_02,2025-05-04T23:16:00,64,57,6,1,model_X
subj_02,2025-05-04T23:17:00,72,33,17,1,model_X
subj_02,2025-05-04T23:18:00,82,39,23,1,model_X
subj_02,2025-05-04T23:19:00,76,59,20,1,model_X
subj_02,2025-05-04T23:20:00,67,63,19,1,model_X
subj_02,2025-05-04T23:21:00,75,43,0,1,model_X
subj_02,2025-05-04T23:22:00,69,48,13,1,model_X
subj_02,2025-05-04T23:23:00,65,55,11,1,model_X
subj_02,2025-05-04T23:24:00,76,30,15,1,model_X
subj_02,2025-05-04T23:25:00,69,49,13,1,model_X
subj_02,2025-05-04T23:26:00,85,38,0,1,model_X
subj_02,2025-05-04T23:27:00,68,74,3,1,model_X
subj_02,2025-05-04T23:28:00,88,48,0,1,model_X
subj_02,2025-05-04T23:29:00,85,31,0,1,model_X
subj_02,2025-05-04T23:30:00,68,53,0,1,model_X
subj_02,2025-05-04T23:31:00,71,53,11,1,model_X
subj_02,2025-05-04T23:32:00,65,76,7,1,model_X
subj_02,2025-05-04T23:33:00,59,58,0,1,model_X
subj_02,2025-05-04T23:34:00,72,74,4,1,model_X
subj_02,2025-05-04T23:35:00,65,42,0,1,model_X
subj_02,2025-05-04T23:36:00,62,58,5,1,model_X
subj_02,2025-05-04T23:37:00,71,32,24,1,model_X
subj_02,2025-05-04T23:38:00,62,66,0,1,model_X
subj_02,2025-05-04T23:39:00,60,70,6,1,model_X
subj_02,2025-05-04T23:40:00,77,52,5,1,model_X
subj_02,2025-05-04T23:41:00,70,48,12,1,model_X
subj_02,2025-05-04T23:42:00,71,46,9,1,model_X
subj_02,2025-05-04T23:43:00,60,63,10,1,model_X
subj_02,2025-05-04T23:44:00,57,72,0,1,model_X
subj_02,2025-05-04T23:45:00,80,51,0,1,model_X
subj_02,2025-05-04T23:46:00,77,38,16,1,model_X
subj_02,2025-05-04T23:47:00,58,65,16,1,model_X
subj_02,2025-05-04T23:48:00,70,41,0,1,model_X
subj_02,2025-05-04T23:49:00,66,61,27,1,model_X
subj_02,2025-05-04T23:50:00,69,84,9,1,model_X
subj_02,2025-05-04T23:51:00,68,43,0,1,model_X
subj_02,2025-05-04T23:52:00,70,58,0,1,model_X
subj_02,2025-05-04T23:53:00,62,64,19,1,model_X
subj_02,2025-05-04T23:54:00,90,59,0,1,model_X
subj_02,2025-05-04T23:55:00,54,60,28,1,model_X
subj_02,2025-05-04T23:56:00,65,27,10,1,model_X
subj_02,2025-05-04T23:57:00,65,53,27,1,model_X
subj_02,2025-05-04T23:58:00,84,52,15,1,model_X
subj_02,2025-05-04T23:59:00,62,64,0,1,model_X
subj_02,2025-05-05T00:00:00,52,44,13,1,model_X
subj_02,2025-05-05T00:01:00,73,55,23,1,model_X
subj_02,2025-05-05T00:02:00,59,44,4,1,model_X
subj_02,2025-05-05T00:03:00,70,74,0,1,model_X
subj_02,2025-05-05T00:04:00,85,41,0,1,model_X
subj_02,2025-05-05T00:05:00,65,51,15,1,model_X
subj_02,2025-05-05T00:06:00,67,56,0,1,model_X
subj_02,2025-05-05T00:07:00,62,44,36,1,model_X
subj_02,2025-05-05T00:08:00,68,59,33,1,model_X
subj_02,2025-05-05T00:09:00,64,63,0,1,model_X
subj_02,2025-05-05T00:10:00,74,59,40,1,model_X
subj_02,2025-05-05T00:11:00,63,53,5,1,model_X
subj_02,2025-05-05T00:12:00,73,35,18,1,model_X
subj_02,2025-05-05T00:13:00,61,76,17,1,model_X
subj_02,2025-05-05T00:14:00,81,41,1,1,model_X
subj_02,2025-05-05T00:15:00,70,41,29,1,model_X
subj_02,2025-05-05T00:16:00,88,82,0,1,model_X
subj_02,2025-05-05T00:17:00,60,55,12,1,model_X
subj_02,2025-05-05T00:18:00,72,78,0,1,model_X
subj_02,2025-05-05T00:19:00,58,25,31,1,model_X
subj_02,2025-05-05T00:20:00,81,62,4,1,model_X
subj_02,2025-05-05T00:21:00,64,38,0,1,model_X
subj_02,2025-05-05T00:22:00,72,94,0,1,model_X
subj_02,2025-05-05T00:23:00,84,41,0,1,model_X
subj_02,2025-05-05T00:24:00,63,76,7,1,model_X
subj_02,2025-05-05T00:25:00,66,43,3,1,model_X
subj_02,2025-05-05T00:26:00,70,68,25,1,model_X
subj_02,2025-05-05T00:27:00,70,57,33,1,model_X
subj_02,2025-05-05T00:28:00,75,48,1,1,model_X
subj_02,2025-05-05T00:29:00,61,57,8,1,model_X
subj_02,2025-05-05T00:30:00,66,74,0,1,model_X
subj_02,2025-05-05T00:31:00,78,30,0,1,model_X
subj_02,2025-05-05T00:32:00,58,85,12,1,model_X
subj_02,2025-05-05T00:33:00,73,70,21,1,model_X
subj_02,2025-05-05T00:34:00,58,53,1,1,model_X
subj_02,2025-05-05T00:35:00,76,47,24,1,model_X
subj_02,2025-05-05T00:36:00,60,57,0,1,model_X
subj_02,2025-05-05T00:37:00,81,61,9,1,model_X
subj_02,2025-05-05T00:38:00,72,57,23,1,model_X
subj_02,2025-05-05T00:39:00,47,35,0,1,model_X
subj_02,2025-05-05T00:40:00,70,53,0,1,model_X
subj_02,2025-05-05T00:41:00,66,42,0,1,model_X
subj_02,2025-05-05T00:42:00,74,63,15,1,model_X
subj_02,2025-05-05T00:43:00,66,64,9,1,model_X
subj_02,2025-05-05T00:44:00,75,63,0,1,model_X
subj_02,2025-05-05T00:45:00,67,77,20,1,model_X
subj_02,2025-05-05T00:46:00,59,71,14,1,model_X
subj_02,2025-05-05T00:47:00,74,54,6,1,model_X
subj_02,2025-05-05T00:48:00,62,36,9,1,model_X
subj_02,2025-05-05T00:49:00,54,68,6,1,model_X
subj_02,2025-05-05T00:50:00,70,41,15,1,model_X
subj_02,2025-05-05T00:51:00,66,67,13,1,model_X
subj_02,2025-05-05T00:52:00,74,78,0,1,model_X
subj_02,2025-05-05T00:53:00,71,37,8,1,model_X
subj_02,2025-05-05T00:54:00,63,62,0,1,model_X
subj_02,2025-05-05T00:55:00,62,47,0,1,model_X
subj_02,2025-05-05T00:56:00,74,73,17,1,model_X
subj_02,2025-05-05T00:57:00,74,50,6,1,model_X
subj_02,2025-05-05T00:58:00,75,58,0,1,model_X
subj_02,2025-05-05T00:59:00,75,51,0,1,model_X
subj_02,2025-05-05T01:00:00,68,85,23,1,model_X
subj_02,2025-05-05T01:01:00,73,32,0,1,model_X
subj_02,2025-05-05T01:02:00,78,90,0,1,model_X
subj_02,2025-05-05T01:03:00,67,44,5,1,model_X
subj_02,2025-05-05T01:04:00,76,49,0,1,model_X
subj_02,2025-05-05T01:05:00,65,46,5,1,model_X
subj_02,2025-05-05T01:06:00,54,73,0,1,model_X
subj_02,2025-05-05T01:07:00,57,64,3,1,model_X
subj_02,2025-05-05T01:08:00,71,67,6,1,model_X
subj_02,2025-05-05T01:09:00,67,67,0,1,model_X
subj_02,2025-05-05T01:10:00,60,63,16,1,model_X
subj_02,2025-05-05T01:11:00,72,73,22,1,model_X
subj_02,2025-05-05T01:12:00,57,58,0,1,model_X
subj_02,2025-05-05T01:13:00,82,76,3,1,model_X
subj_02,2025-05-05T01:14:00,62,37,0,1,model_X
subj_02,2025-05-05T01:15:00,70,47,6,1,model_X
subj_02,2025-05-05T01:16:00,80,60,0,1,model_X
subj_02,2025-05-05T01:17:00,78,61,0,1,model_X
subj_02,2025-05-05T01:18:00,63,49,0,1,model_X
subj_02,2025-05-05T01:19:00,85,33,28,1,model_X
subj_02,2025-05-05T01:20:00,73,47,29,1,model_X
subj_02,2025-05-05T01:21:00,80,61,0,1,model_X
subj_02,2025-05-05T01:22:00,60,70,0,1,model_X
subj_02,2025-05-05T01:23:00,69,31,5,1,model_X
subj_02,2025-05-05T01:24:00,62,56,20,1,model_X
subj_02,2025-05-05T01:25:00,56,51,0,1,model_X
subj_02,2025-05-05T01:26:00,71,34,32,1,model_X
subj_02,2025-05-05T01:27:00,94,39,7,1,model_X
subj_02,2025-05-05T01:28:00,78,67,0,1,model_X
subj_02,2025-05-05T01:29:00,59,74,0,1,model_X
subj_02,2025-05-05T01:30:00,82,51,10,1,model_X
subj_02,2025-05-05T01:31:00,82,20,0,1,model_X
subj_02,2025-05-05T01:32:00,76,29,0,1,model_X
subj_02,2025-05-05T01:33:00,65,71,41,1,model_X
subj_02,2025-05-05T01:34:00,69,68,2,1,model_X
subj_02,2025-05-05T01:35:00,71,38,19,1,model_X
subj_02,2025-05-05T01:36:00,64,77,18,1,model_X
subj_02,2025-05-05T01:37:00,60,76,2,1,model_X
subj_02,2025-05-05T01:38:00,67,51,0,1,model_X
subj_02,2025-05-05T01:39:00,66,68,34,1,model_X
subj_02,2025-05-05T01:40:00,60,44,3,1,model_X
subj_02,2025-05-05T01:41:00,71,61,0,1,model_X
subj_02,2025-05-05T01:42:00,77,41,12,1,model_X
subj_02,2025-05-05T01:43:00,62,33,0,1,model_X
subj_02,2025-05-05T01:44:00,72,66,28,1,model_X
subj_02,2025-05-05T01:45:00,77,47,16,1,model_X
subj_02,2025-05-05T01:46:00,56,69,0,1,model_X
subj_02,2025-05-05T01:47:00,79,31,20,1,model_X
subj_02,2025-05-05T01:48:00,63,48,7,1,model_X
subj_02,2025-05-05T01:49:00,56,31,25,1,model_X
subj_02,2025-05-05T01:50:00,85,46,22,1,model_X
subj_02,2025-05-05T01:51:00,65,54,0,1,model_X
subj_02,2025-05-05T01:52:00,60,55,0,1,model_X
subj_02,2025-05-05T01:53:00,66,51,0,1,model_X
subj_02,2025-05-05T01:54:00,63,55,19,1,model_X
subj_02,2025-05-05T01:55:00,76,25,12,1,model_X
subj_02,2025-05-05T01:56:00,83,55,2,1,model_X
subj_02,2025-05-05T01:57:00,67,50,15,1,model_X
subj_02,2025-05-05T01:58:00,49,74,3,1,model_X
subj_02,2025-05-05T01:59:00,64,30,2,1,model_X
subj_02,2025-05-05T02:00:00,82,45,0,1,model_X
subj_02,2025-05-05T02:01:00,59,57,31,1,model_X
subj_02,2025-05-05T02:02:00,75,42,16,1,model_X
subj_02,2025-05-05T02:03:00,65,32,17,1,model_X
subj_02,2025-05-05T02:04:00,71,66,3,1,model_X
subj_02,2025-05-05T02:05:00,69,65,23,1,model_X
subj_02,2025-05-05T02:06:00,53,73,13,1,model_X
subj_02,2025-05-05T02:07:00,65,46,18,1,model_X
subj_02,2025-05-05T02:08:00,71,47,6,1,model_X
subj_02,2025-05-05T02:09:00,77,58,24,1,model_X
subj_02,2025-05-05T02:10:00,68,59,5,1,model_X
subj_02,2025-05-05T02:11:00,64,54,9,1,model_X
subj_02,2025-05-05T02:12:00,66,74,13,1,model_X
subj_02,2025-05-05T02:13:00,71,54,19,1,model_X
subj_02,2025-05-05T02:14:00,75,49,16,1,model_X
subj_02,2025-05-05T02:15:00,81,55,29,1,model_X
subj_02,2025-05-05T02:16:00,56,68,0,1,model_X
subj_02,2025-05-05T02:17:00,72,52,0,1,model_X
subj_02,2025-05-05T02:18:00,72,78,23,1,model_X
subj_02,2025-05-05T02:19:00,81,87,15,1,model_X
subj_02,2025-05-05T02:20:00,49,89,0,1,model_X
subj_02,2025-05-05T02:21:00,73,67,0,1,model_X
